// 8332 mirai-httpflooding-2-dec
"No.","Time","Source","Destination","Protocol","Length","Info"
"40203","72.647690","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40350","72.731282","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40433","72.737848","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40452","72.742828","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40600","72.825367","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40604","72.826391","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40608","72.828463","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40611","72.831669","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40615","72.835301","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40618","72.839139","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40633","72.909576","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40635","72.910232","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40638","72.921061","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40642","72.922838","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40644","72.924423","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40647","72.925600","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40651","72.927903","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40653","72.928614","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40659","72.950133","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40690","73.039854","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40694","73.042757","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40698","73.046443","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40703","73.049909","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40707","73.053136","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40711","73.056719","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40744","73.146544","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40750","73.149765","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40758","73.153529","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40772","73.215484","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40776","73.226715","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40780","73.230553","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40783","73.233400","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40787","73.238421","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40791","73.242307","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40795","73.245456","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40798","73.248601","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40802","73.252065","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40813","73.316879","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40816","73.317643","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40825","73.321747","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40834","73.421182","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40838","73.437293","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40858","73.955602","192.168.0.24","222.239.240.107","TLSv1.2","391","Application Data"
"40876","74.157390","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40879","74.161934","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40883","74.164254","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40886","74.167843","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40891","74.171049","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40895","74.174868","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40898","74.178572","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40951","74.664280","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40954","74.665892","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40958","74.667216","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40961","74.668712","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40963","74.670450","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40967","74.671365","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40985","74.674875","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"40994","74.677867","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41011","74.711198","222.239.240.107","192.168.0.24","TLSv1.2","1514","Application Data [TCP segment of a reassembled PDU]"
"41036","74.762194","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data"
"41056","74.872021","192.168.0.24","223.39.118.176","TLSv1","719","Application Data"
"41057","74.898892","223.39.118.176","192.168.0.24","TLSv1","459","Application Data"
"41110","75.120233","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"41111","75.120309","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41119","75.136782","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41120","75.136860","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41121","75.147732","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41131","75.168118","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41142","75.187894","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41143","75.189595","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41144","75.189670","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41149","75.204142","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41150","75.206159","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41151","75.206377","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41157","75.224421","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41158","75.224498","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"41165","75.234885","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41167","75.241301","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41169","75.244695","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41224","75.429936","222.239.240.107","192.168.0.24","TCP","1514","443  >  51252 [ACK] Seq=1122940 Ack=1069 Win=18816 Len=1448 TSval=4211919289 TSecr=56562 [TCP segment of a reassembled PDU], Ignored Unknown Record"
"41225","75.430061","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41226","75.430140","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41229","75.449218","192.168.0.13","224.0.0.251","MDNS","77","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"41232","75.453679","192.168.0.13","224.0.0.251","MDNS","77","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"41233","75.453873","192.168.0.13","224.0.0.251","MDNS","77","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"41234","75.454014","192.168.0.13","224.0.0.251","MDNS","77","Standard query 0x0000 PTR _inter._tcp.local, ""QM"" question"
"41237","75.458785","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41238","75.458938","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41243","75.466315","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41244","75.466491","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41249","75.473834","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41250","75.473918","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41252","75.485914","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41253","75.486047","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41265","75.505128","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"41267","75.509000","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41268","75.509180","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41276","75.520234","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41277","75.520391","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41279","75.529646","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41287","75.551583","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41288","75.551740","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41289","75.551816","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41296","75.565223","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41297","75.565511","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41306","75.596834","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"41307","75.597694","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41313","75.611286","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41314","75.611435","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41315","75.613323","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41350","75.687498","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41354","75.689908","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41357","75.695238","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41360","75.700678","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41368","75.703967","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41376","75.708691","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41381","75.712227","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41386","75.716296","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41431","75.878819","222.239.240.107","192.168.0.24","TCP","1514","443  >  51252 [ACK] Seq=1201132 Ack=1069 Win=18816 Len=1448 TSval=4211919739 TSecr=56608 [TCP segment of a reassembled PDU], Ignored Unknown Record"
"41433","75.888622","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41436","75.903476","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41440","75.919412","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41442","75.922971","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41445","75.936397","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41446","75.936473","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41456","75.961786","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41458","75.966335","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41459","75.966511","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41462","75.976101","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41463","75.976985","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41466","75.986368","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41467","75.986522","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41470","76.005352","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"41474","76.022698","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"41483","76.083018","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41488","76.103132","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41494","76.144600","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41504","76.161358","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41509","76.186109","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41510","76.186205","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41513","76.189969","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41515","76.190171","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41516","76.190439","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41525","76.212219","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41529","76.216205","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41533","76.219965","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41537","76.223653","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41542","76.226507","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41552","76.305390","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41576","76.728041","104.118.134.215","192.168.0.24","SSLv2","1507","Encrypted Data [TCP segment of a reassembled PDU]"
"41609","77.010073","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41610","77.016796","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41613","77.020313","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41616","77.025511","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41621","77.030244","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41624","77.034862","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41627","77.039332","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41631","77.042309","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41635","77.046050","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41639","77.054343","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41648","77.139536","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41657","77.142373","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41660","77.146773","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41666","77.151385","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41673","77.221758","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41680","77.332224","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41689","77.426294","192.168.0.19","51.143.111.7","TLSv1.2","249","Client Hello"
"41702","77.529258","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41705","77.532425","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41710","77.535945","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41727","77.842750","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41729","77.861891","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
"41730","77.862099","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41732","77.880583","223.39.123.194","192.168.0.24","TLSv1","352","Application Data, Application Data"
"41734","77.940702","192.168.0.16","163.152.1.1","DNS","95","Standard query 0xaa20 A p56-buy.itunes-apple.com.akadns.net"
"41736","77.951927","163.152.1.1","192.168.0.16","DNS","496","Standard query response 0xaa20 A p56-buy.itunes-apple.com.akadns.net A 17.42.254.11 NS a5-130.akagtm.org NS a1-128.akadns.net NS a11-129.akadns.net NS a28-129.akagtm.org NS a3-129.akadns.net NS a12-131.akagtm.org NS a9-128.akadns.net NS a18-128.akagtm.org NS a7-131.akadns.net NS a13-130.akagtm.org A 193.108.88.128 A 96.7.49.129 A 95.100.168.130 A 23.61.199.131 A 184.85.248.128 A 84.53.139.129 A 184.26.160.131 A 2.22.230.130 A 95.101.36.128 A 95.100.173.129"
"41745","78.113479","192.168.0.19","51.143.111.7","TLSv1.2","257","Application Data"
"41748","78.130221","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41749","78.130360","222.239.240.107","192.168.0.24","TLSv1.2","1514","Ignored Unknown Record"
"41754","78.137235","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41761","78.153397","192.168.0.13","210.89.164.90","HTTP","74","GET / HTTP/1.0 Continuation"
"41806","78.262744","192.168.0.16","17.42.254.11","TLSv1.2","575","Client Hello[Malformed Packet]"
"41810","78.271514","222.239.240.107","192.168.0.24","TLSv1.2","1518","Encrypted Alert, Ignored Unknown Record"
"41815","78.304889","222.239.240.107","192.168.0.24","TLSv1.2","1514","[TCP Previous segment not captured] , Ignored Unknown Record"
